Seriation_Solution Mean_Distance Solution_Size
6484 255142.967494038 5
6483 255142.967494038 5
5536 255147.283521867 5
740 255147.283521867 5
5535 255147.283521867 5
5537 255147.283521867 5
8076 255198.103292505 4
8077 255198.103292505 4
2082 255198.103292505 4
2887 255384.90465811 4
9541 255384.90465811 4
9540 255384.90465811 4
1707 255422.623170243 5
7386 255422.623170243 5
7388 255422.623170243 5
7387 255422.623170243 5
4013 255437.330773477 4
11567 255437.330773477 4
11566 255437.330773477 4
3247 255573.717107323 5
10214 255573.717107323 5
10216 255573.717107323 5
10215 255573.717107323 5
11595 256057.53146186 5
11597 256057.53146186 5
11596 256057.53146186 5
4032 256057.53146186 5
8789 256166.447602297 5
8790 256166.447602297 5
2478 256166.447602297 5
8788 256166.447602297 5
6936 256240.837497418 5
1486 256240.837497418 5
6935 256240.837497418 5
6937 256240.837497418 5
804 256297.423988691 4
5652 256297.423988691 4
5651 256297.423988691 4
8512 256326.281632119 4
2322 256326.281632119 4
8511 256326.281632119 4
7869 256411.317874252 4
1964 256411.317874252 4
7868 256411.317874252 4
4444 256413.213261286 5
4442 256413.213261286 5
4443 256413.213261286 5
188 256413.213261286 5
8429 256496.762634392 3
2276 256496.762634392 3
2755 256607.086875223 5
9288 256607.086875223 5
9290 256607.086875223 5
9289 256607.086875223 5
8078 256638.290623652 4
2083 256638.290623652 4
8079 256638.290623652 4
9529 256729.681856223 4
9530 256729.681856223 4
2881 256729.681856223 4
7291 256744.017905012 5
7292 256744.017905012 5
1661 256744.017905012 5
7290 256744.017905012 5
8983 256811.276010216 4
8984 256811.276010216 4
2585 256811.276010216 4
6071 256812.112397341 4
1007 256812.112397341 4
6072 256812.112397341 4
4790 256843.931851823 5
4792 256843.931851823 5
4791 256843.931851823 5
353 256843.931851823 5
7501 256848.728373232 4
1767 256848.728373232 4
7500 256848.728373232 4
3515 256894.796213638 4
10680 256894.796213638 4
10679 256894.796213638 4
1314 256932.929447432 4
6634 256932.929447432 4
6635 256932.929447432 4
7520 257029.519558853 5
1775 257029.519558853 5
7519 257029.519558853 5
7521 257029.519558853 5
6385 257383.826388151 4
1187 257383.826388151 4
6386 257383.826388151 4
2123 257418.751399587 5
8149 257418.751399587 5
8147 257418.751399587 5
8148 257418.751399587 5
3592 257484.206251621 3
10837 257484.206251621 3
8804 257698.503116865 5
2487 257698.503116865 5
8803 257698.503116865 5
8805 257698.503116865 5
8264 257825.283444094 5
2178 257825.283444094 5
8265 257825.283444094 5
8263 257825.283444094 5
2943 257922.876465731 4
9649 257922.876465731 4
9650 257922.876465731 4
10895 257938.768169266 4
3625 257938.768169266 4
10896 257938.768169266 4
2128 258033.666144544 4
8160 258033.666144544 4
8159 258033.666144544 4
7109 258081.470724208 4
1566 258081.470724208 4
7110 258081.470724208 4
2806 258359.709311041 5
9392 258359.709311041 5
9394 258359.709311041 5
9393 258359.709311041 5
5215 258376.366342639 4
5214 258376.366342639 4
569 258376.366342639 4
1766 258421.72264775 4
7499 258421.72264775 4
7498 258421.72264775 4
8500 258557.949074772 4
8501 258557.949074772 4
2315 258557.949074772 4
11429 258589.961410842 3
3926 258589.961410842 3
898 258667.048200721 5
5849 258667.048200721 5
5850 258667.048200721 5
5848 258667.048200721 5
5208 258736.106282627 5
5209 258736.106282627 5
5207 258736.106282627 5
566 258736.106282627 5
10196 258742.177661538 5
10194 258742.177661538 5
10195 258742.177661538 5
3236 258742.177661538 5
3052 258823.5416164 4
9855 258823.5416164 4
9856 258823.5416164 4
6316 258843.611898599 4
6315 258843.611898599 4
1140 258843.611898599 4
10852 258885.402424363 5
10854 258885.402424363 5
3600 258885.402424363 5
10853 258885.402424363 5
6093 258926.472539442 4
1022 258926.472539442 4
6094 258926.472539442 4
4794 259159.853668802 5
354 259159.853668802 5
4795 259159.853668802 5
4793 259159.853668802 5
1372 259186.112829739 4
6743 259186.112829739 4
6742 259186.112829739 4
10477 259504.068659047 5
10478 259504.068659047 5
3401 259504.068659047 5
10476 259504.068659047 5
11215 259574.720708933 5
11213 259574.720708933 5
3811 259574.720708933 5
11214 259574.720708933 5
9087 259611.473302567 4
9088 259611.473302567 4
2638 259611.473302567 4
7525 259625.197486308 4
7524 259625.197486308 4
1777 259625.197486308 4
4302 259685.3485647 4
4301 259685.3485647 4
122 259685.3485647 4
3486 259774.698607307 3
10630 259774.698607307 3
2199 259957.955944367 4
8305 259957.955944367 4
8304 259957.955944367 4
10033 260026.659283369 5
10031 260026.659283369 5
3151 260026.659283369 5
10032 260026.659283369 5
2719 260073.619242838 3
9223 260073.619242838 3
6045 260138.396472287 5
991 260138.396472287 5
6044 260138.396472287 5
6043 260138.396472287 5
3990 260197.446920265 3
11529 260197.446920265 3
11238 260236.117626109 4
3824 260236.117626109 4
11237 260236.117626109 4
7198 260328.574665376 5
7196 260328.574665376 5
1609 260328.574665376 5
7197 260328.574665376 5
6033 260493.681452356 4
987 260493.681452356 4
6034 260493.681452356 4
4043 260942.689733449 4
11621 260942.689733449 4
11620 260942.689733449 4
6522 261017.699385379 4
6523 261017.699385379 4
1255 261017.699385379 4
6696 261050.602476701 5
6698 261050.602476701 5
1347 261050.602476701 5
6697 261050.602476701 5
6144 261050.992722321 5
1047 261050.992722321 5
6145 261050.992722321 5
6143 261050.992722321 5
8193 261061.585342844 4
8192 261061.585342844 4
2144 261061.585342844 4
8909 261080.799606384 5
2549 261080.799606384 5
8910 261080.799606384 5
8908 261080.799606384 5
7628 261134.626254861 5
7626 261134.626254861 5
7627 261134.626254861 5
1834 261134.626254861 5
1746 261336.431157587 4
7459 261336.431157587 4
7460 261336.431157587 4
1091 261497.629233682 4
6232 261497.629233682 4
6233 261497.629233682 4
5697 261822.697024791 5
5699 261822.697024791 5
5698 261822.697024791 5
828 261822.697024791 5
5885 261827.627429145 6
5883 261827.627429145 6
5886 261827.627429145 6
5884 261827.627429145 6
915 261827.627429145 6
5317 261874.428284469 5
5318 261874.428284469 5
625 261874.428284469 5
5319 261874.428284469 5
451 261928.310484499 5
4984 261928.310484499 5
4985 261928.310484499 5
4986 261928.310484499 5
2532 261962.002396373 4
8880 261962.002396373 4
8879 261962.002396373 4
10520 262039.10819022 5
10521 262039.10819022 5
3427 262039.10819022 5
10522 262039.10819022 5
9940 262044.769730043 5
9939 262044.769730043 5
9941 262044.769730043 5
3098 262044.769730043 5
11231 262190.184659957 4
3821 262190.184659957 4
11232 262190.184659957 4
9371 262199.462982095 5
9373 262199.462982095 5
9372 262199.462982095 5
2796 262199.462982095 5
4512 262262.2103334 5
4513 262262.2103334 5
4514 262262.2103334 5
219 262262.2103334 5
1749 262281.333545239 4
7466 262281.333545239 4
7467 262281.333545239 4
6747 262413.949033868 4
6746 262413.949033868 4
1374 262413.949033868 4
2023 262480.087978227 4
7972 262480.087978227 4
7973 262480.087978227 4
8215 262532.306145768 4
2157 262532.306145768 4
8216 262532.306145768 4
11379 262641.737874092 5
3898 262641.737874092 5
11378 262641.737874092 5
11377 262641.737874092 5
6612 262691.317567017 5
1305 262691.317567017 5
6611 262691.317567017 5
6613 262691.317567017 5
207 262708.923377576 5
4484 262708.923377576 5
4486 262708.923377576 5
4485 262708.923377576 5
8836 262761.398191773 4
8837 262761.398191773 4
2508 262761.398191773 4
4871 262765.212374074 4
393 262765.212374074 4
4870 262765.212374074 4
10188 263104.061877362 4
3232 263104.061877362 4
10189 263104.061877362 4
6758 263247.896711228 5
6759 263247.896711228 5
6757 263247.896711228 5
1380 263247.896711228 5
6574 263347.969402996 4
6573 263347.969402996 4
1286 263347.969402996 4
6558 263423.049568627 4
1277 263423.049568627 4
6557 263423.049568627 4
9688 263522.91109916 5
9686 263522.91109916 5
9687 263522.91109916 5
2963 263522.91109916 5
6243 263546.344962601 4
6242 263546.344962601 4
1096 263546.344962601 4
4128 263553.473852709 4
34 263553.473852709 4
4129 263553.473852709 4
7799 263579.01313722 4
7798 263579.01313722 4
1924 263579.01313722 4
4534 263864.267463068 5
228 263864.267463068 5
4532 263864.267463068 5
4533 263864.267463068 5
6816 263952.524079551 5
1413 263952.524079551 5
6817 263952.524079551 5
6818 263952.524079551 5
869 263972.18716258 4
5780 263972.18716258 4
5779 263972.18716258 4
8914 264026.137778383 4
2551 264026.137778383 4
8913 264026.137778383 4
4226 264147.211690657 4
4227 264147.211690657 4
83 264147.211690657 4
2795 264153.520526439 5
9369 264153.520526439 5
9368 264153.520526439 5
9370 264153.520526439 5
6474 264261.883411765 6
6476 264261.883411765 6
6475 264261.883411765 6
1235 264261.883411765 6
6477 264261.883411765 6
7800 264271.08255403 4
1925 264271.08255403 4
7801 264271.08255403 4
3156 264393.333094941 5
10038 264393.333094941 5
10040 264393.333094941 5
10039 264393.333094941 5
5880 264451.062347927 4
5879 264451.062347927 4
913 264451.062347927 4
3929 264699.488203458 3
11433 264699.488203458 3
9717 264792.774428354 5
9716 264792.774428354 5
2978 264792.774428354 5
9718 264792.774428354 5
7462 264936.198077071 4
1747 264936.198077071 4
7461 264936.198077071 4
5782 265170.463266802 4
870 265170.463266802 4
5781 265170.463266802 4
4525 265173.322985541 4
225 265173.322985541 4
4526 265173.322985541 4
11381 265184.181800559 5
11382 265184.181800559 5
11380 265184.181800559 5
3899 265184.181800559 5
11627 265208.382580758 4
4046 265208.382580758 4
11626 265208.382580758 4
1174 265270.388768784 4
6365 265270.388768784 4
6364 265270.388768784 4
1316 265421.505479501 4
6640 265421.505479501 4
6639 265421.505479501 4
6064 265466.974147196 4
1002 265466.974147196 4
6065 265466.974147196 4
6682 265479.342376936 5
1338 265479.342376936 5
6681 265479.342376936 5
6683 265479.342376936 5
10279 265489.013025983 5
3279 265489.013025983 5
10278 265489.013025983 5
10280 265489.013025983 5
8309 265512.926742222 4
8308 265512.926742222 4
2201 265512.926742222 4
8868 265513.534780627 4
2525 265513.534780627 4
8869 265513.534780627 4
10058 265532.27471236 5
3164 265532.27471236 5
10059 265532.27471236 5
10057 265532.27471236 5
5235 265570.787215787 4
5234 265570.787215787 4
582 265570.787215787 4
5898 265685.852455664 5
5896 265685.852455664 5
919 265685.852455664 5
5897 265685.852455664 5
11607 265794.835520094 5
11605 265794.835520094 5
4036 265794.835520094 5
11606 265794.835520094 5
3489 265884.225399922 3
10634 265884.225399922 3
8638 265909.782937919 5
2390 265909.782937919 5
8639 265909.782937919 5
8640 265909.782937919 5
9614 265916.325543364 5
2925 265916.325543364 5
9615 265916.325543364 5
9613 265916.325543364 5
3906 266127.137392942 5
11398 266127.137392942 5
11397 266127.137392942 5
11399 266127.137392942 5
10766 266157.698370616 5
3554 266157.698370616 5
10765 266157.698370616 5
10767 266157.698370616 5
11526 266335.165356509 4
3988 266335.165356509 4
11527 266335.165356509 4
9970 266456.421673686 5
9969 266456.421673686 5
3111 266456.421673686 5
9971 266456.421673686 5
9848 266544.58319968 5
9847 266544.58319968 5
9846 266544.58319968 5
3047 266544.58319968 5
7344 266750.264451481 5
1688 266750.264451481 5
7343 266750.264451481 5
7345 266750.264451481 5
8226 266851.383919684 5
2161 266851.383919684 5
8224 266851.383919684 5
8225 266851.383919684 5
8544 267334.519435341 4
2340 267334.519435341 4
8543 267334.519435341 4
10847 267445.104259946 5
3597 267445.104259946 5
10846 267445.104259946 5
10845 267445.104259946 5
8090 267954.674997817 5
8089 267954.674997817 5
8088 267954.674997817 5
2090 267954.674997817 5
8665 268017.633342492 5
2405 268017.633342492 5
8666 268017.633342492 5
8664 268017.633342492 5
7701 268422.591088339 4
1871 268422.591088339 4
7700 268422.591088339 4
6369 268502.481916445 4
1176 268502.481916445 4
6368 268502.481916445 4
6905 268570.848648268 5
1468 268570.848648268 5
6907 268570.848648268 5
6906 268570.848648268 5
9056 268590.629287914 5
9057 268590.629287914 5
2623 268590.629287914 5
9055 268590.629287914 5
2203 268740.762946351 4
8312 268740.762946351 4
8313 268740.762946351 4
9724 268742.751737305 4
2981 268742.751737305 4
9723 268742.751737305 4
4150 268803.517880095 4
4151 268803.517880095 4
45 268803.517880095 4
802 268854.711302221 4
5647 268854.711302221 4
5648 268854.711302221 4
5654 269267.826591311 4
805 269267.826591311 4
5653 269267.826591311 4
4351 269310.258195174 5
145 269310.258195174 5
4350 269310.258195174 5
4349 269310.258195174 5
8229 269468.627870047 5
8230 269468.627870047 5
2163 269468.627870047 5
8231 269468.627870047 5
836 269472.184169008 4
5713 269472.184169008 4
5714 269472.184169008 4
8554 269571.246248651 4
2345 269571.246248651 4
8553 269571.246248651 4
5659 269726.641095546 4
807 269726.641095546 4
5658 269726.641095546 4
9222 269771.045843548 4
2718 269771.045843548 4
9221 269771.045843548 4
5252 270036.666458909 5
590 270036.666458909 5
5250 270036.666458909 5
5251 270036.666458909 5
7464 270445.066248047 5
1748 270445.066248047 5
7463 270445.066248047 5
7465 270445.066248047 5
6179 270507.897830245 4
1064 270507.897830245 4
6178 270507.897830245 4
4579 270542.859127387 5
4580 270542.859127387 5
4581 270542.859127387 5
255 270542.859127387 5
1674 270589.040590706 5
7315 270589.040590706 5
7316 270589.040590706 5
7314 270589.040590706 5
39 270644.080733665 4
4139 270644.080733665 4
4138 270644.080733665 4
4090 270777.935148668 4
16 270777.935148668 4
4091 270777.935148668 4
6251 270777.97428982 5
1100 270777.97428982 5
6250 270777.97428982 5
6252 270777.97428982 5
7871 270998.960450005 4
7870 270998.960450005 4
1965 270998.960450005 4
8741 271127.381735017 5
2449 271127.381735017 5
8742 271127.381735017 5
8740 271127.381735017 5
8292 271259.573474926 5
2192 271259.573474926 5
8291 271259.573474926 5
8293 271259.573474926 5
10830 271306.159424383 5
10831 271306.159424383 5
3588 271306.159424383 5
10829 271306.159424383 5
3552 271345.007195213 5
10760 271345.007195213 5
10761 271345.007195213 5
10759 271345.007195213 5
10498 271350.291121515 5
3414 271350.291121515 5
10499 271350.291121515 5
10497 271350.291121515 5
9401 271400.781744508 5
9403 271400.781744508 5
2811 271400.781744508 5
9402 271400.781744508 5
6309 271444.315562106 4
1137 271444.315562106 4
6310 271444.315562106 4
4352 271703.331813915 5
4353 271703.331813915 5
4354 271703.331813915 5
146 271703.331813915 5
6531 271789.22232133 4
6532 271789.22232133 4
1261 271789.22232133 4
6098 272387.824193885 4
1024 272387.824193885 4
6099 272387.824193885 4
6563 272511.362700483 4
6564 272511.362700483 4
1280 272511.362700483 4
5102 272564.831938431 4
511 272564.831938431 4
5101 272564.831938431 4
3269 272630.769987352 5
10259 272630.769987352 5
10258 272630.769987352 5
10260 272630.769987352 5
8195 272719.399811233 4
2145 272719.399811233 4
8194 272719.399811233 4
6042 272964.233352648 5
6040 272964.233352648 5
990 272964.233352648 5
6041 272964.233352648 5
2275 273088.592794069 3
8428 273088.592794069 3
9442 273122.967433879 5
2833 273122.967433879 5
9440 273122.967433879 5
9441 273122.967433879 5
10836 274076.036411298 3
3591 274076.036411298 3
6149 274106.665760902 5
1049 274106.665760902 5
6150 274106.665760902 5
6148 274106.665760902 5
6561 274150.70529744 4
1279 274150.70529744 4
6562 274150.70529744 4
1036 274158.046849071 5
6120 274158.046849071 5
6119 274158.046849071 5
6121 274158.046849071 5
8912 274190.669945455 4
8911 274190.669945455 4
2550 274190.669945455 4
6591 274213.925970544 5
6592 274213.925970544 5
6590 274213.925970544 5
1295 274213.925970544 5
3928 274396.914804168 4
11432 274396.914804168 4
11431 274396.914804168 4
7170 274485.904692093 4
7169 274485.904692093 4
1595 274485.904692093 4
11400 274534.638300219 5
11401 274534.638300219 5
11402 274534.638300219 5
3907 274534.638300219 5
11615 274640.722364128 4
4041 274640.722364128 4
11616 274640.722364128 4
1123 274901.327113568 5
6288 274901.327113568 5
6286 274901.327113568 5
6287 274901.327113568 5
7511 274965.924188629 5
1771 274965.924188629 5
7510 274965.924188629 5
7509 274965.924188629 5
4708 275417.275228933 4
316 275417.275228933 4
4709 275417.275228933 4
4357 275579.241905327 5
147 275579.241905327 5
4355 275579.241905327 5
4356 275579.241905327 5
10633 275581.652000633 4
3488 275581.652000633 4
10632 275581.652000633 4
3099 275623.354742186 5
9943 275623.354742186 5
9942 275623.354742186 5
9944 275623.354742186 5
4931 275632.152335627 5
423 275632.152335627 5
4930 275632.152335627 5
4929 275632.152335627 5
9519 275745.966668689 4
2876 275745.966668689 4
9518 275745.966668689 4
9631 275914.674431982 5
2932 275914.674431982 5
9632 275914.674431982 5
9630 275914.674431982 5
7735 276155.796270109 5
1888 276155.796270109 5
7736 276155.796270109 5
7734 276155.796270109 5
5892 276317.06825395 5
917 276317.06825395 5
5890 276317.06825395 5
5891 276317.06825395 5
11182 276362.195372593 5
3793 276362.195372593 5
11183 276362.195372593 5
11181 276362.195372593 5
8097 276811.03818256 4
2095 276811.03818256 4
8098 276811.03818256 4
11488 276859.510990874 4
3963 276859.510990874 4
11487 276859.510990874 4
8948 277066.190899339 5
8950 277066.190899339 5
8949 277066.190899339 5
